date,village_id,pH,turbidity_NTU,TDS_mg_L,temperature_C,diarrhea_cases,fever_cases,outbreak_label
2022-03-11,V003,7.11,2.55,379.7,20.8,3,4,0
2022-03-12,V001,7.39,3.05,339.3,21.8,3,0,0
2022-03-12,V002,7.28,3.07,303.6,18.5,0,0,0
2022-03-12,V003,7.12,2.59,334.7,23.5,1,3,0
2022-03-13,V001,7.13,4.3,336.0,21.3,1,8,0
2022-03-13,V002,7.26,1.71,339.8,21.9,3,3,0
2022-03-13,V003,7.12,1.88,307.7,21.1,2,4,0
2022-03-14,V001,7.49,2.56,370.8,22.5,2,5,0
2022-03-14,V002,7.4,2.39,293.2,20.2,3,3,0
2022-03-14,V003,7.17,2.35,400.5,24.4,1,4,0
2022-03-15,V001,7.34,2.51,300.2,18.8,4,2,0
2022-03-15,V002,7.06,3.58,372.3,22.2,6,3,0
2022-03-15,V003,7.05,4.34,382.4,20.8,1,0,0
2022-03-16,V001,7.29,4.06,361.9,23.2,1,3,0
2022-03-16,V002,7.26,2.46,321.8,22.4,2,2,0
2022-03-16,V003,7.4,3.34,315.3,21.7,5,4,0
2022-03-17,V001,6.88,1.62,366.1,22.0,2,3,0
2022-03-17,V002,7.19,2.11,393.1,18.9,0,6,0
2022-03-17,V003,7.16,3.44,379.4,23.8,0,2,0
2022-03-18,V001,6.8,3.77,357.8,22.3,1,2,0
2022-03-18,V002,7.31,2.18,315.3,23.3,1,3,0
2022-03-18,V003,7.37,3.18,429.5,22.0,4,0,0
2022-03-19,V001,7.38,4.47,403.4,26.4,1,0,0
2022-03-19,V002,7.39,3.9,406.7,21.9,2,4,0
2022-03-19,V003,7.28,2.6,339.5,24.7,4,4,0
2022-03-20,V001,7.12,1.22,325.4,24.1,3,1,0
2022-03-20,V002,7.4,2.33,250.5,24.3,4,3,0
2022-03-20,V003,7.52,3.9,323.5,22.4,1,5,0
2022-03-21,V001,7.32,2.59,306.2,20.9,4,2,0
2022-03-21,V002,7.15,2.92,418.1,21.5,2,5,0
2022-03-21,V003,7.1,2.99,322.0,21.0,1,3,0
2022-03-22,V001,7.32,3.71,321.2,20.3,1,4,0
2022-03-22,V002,7.21,2.26,381.3,24.9,2,1,0
2022-03-22,V003,7.09,2.01,358.1,19.7,1,4,0
2022-03-23,V001,7.07,3.01,317.7,18.4,1,3,0
2022-03-23,V002,7.28,3.37,364.2,22.6,1,1,0
2022-03-23,V003,7.04,1.71,325.8,22.8,2,2,0
2022-03-24,V001,7.13,2.21,384.8,22.7,0,3,0
2022-03-24,V002,7.4,2.12,336.3,22.8,5,2,0
2022-03-24,V003,7.04,1.29,361.4,22.7,3,2,0
2022-03-25,V001,7.22,2.23,380.5,23.1,2,3,0
2022-03-25,V002,7.43,1.8,347.0,23.2,1,4,0
2022-03-25,V003,7.31,2.86,387.7,25.0,0,3,0
2022-03-26,V001,7.29,2.05,386.7,23.9,0,1,0
2022-03-26,V002,7.25,1.93,303.7,25.5,4,6,0
2022-03-26,V003,6.84,3.91,303.0,22.2,1,2,0
2022-03-27,V001,6.99,2.31,375.3,22.5,1,3,0
2022-03-27,V002,7.08,1.61,379.3,18.5,3,3,0
2022-03-27,V003,7.33,2.63,337.2,24.6,3,4,0
2022-03-28,V001,7.24,1.88,293.9,23.8,1,4,0
2022-03-28,V002,7.15,2.23,355.7,18.1,1,1,0
2022-03-28,V003,7.2,3.63,323.6,23.5,2,4,0
2022-03-29,V001,7.09,2.19,274.5,21.4,5,2,0
2022-03-29,V002,7.12,2.36,365.2,19.6,3,4,0
2022-03-29,V003,6.93,1.71,305.2,20.6,2,4,0
2022-03-30,V001,7.25,3.76,388.4,22.0,1,2,0
2022-03-30,V002,6.76,1.22,360.4,21.0,2,4,0
2022-03-30,V003,7.24,0.5,237.1,23.2,4,1,0
2022-03-31,V001,7.24,2.54,438.2,22.2,3,1,0
2022-03-31,V002,7.45,1.75,311.9,16.9,3,5,0
2022-03-31,V003,7.35,2.77,338.5,18.7,2,2,0
2022-04-01,V001,7.22,3.25,341.8,23.0,2,1,0
2022-04-01,V002,7.39,2.23,313.3,24.3,2,3,0
2022-04-01,V003,6.86,2.04,289.2,21.2,1,2,0
2022-04-02,V001,7.61,2.29,294.2,20.6,1,2,0
2022-04-02,V002,6.94,1.49,345.9,23.4,2,3,0
2022-04-02,V003,7.11,3.41,330.6,23.8,2,4,0
2022-04-03,V001,7.46,2.27,376.9,23.1,5,2,0
2022-04-03,V002,7.27,2.69,402.9,22.9,3,2,0
2022-04-03,V003,7.04,1.92,406.1,21.1,1,6,0
2022-04-04,V001,7.59,3.77,290.5,23.3,1,2,0
2022-04-04,V002,7.05,1.51,308.0,22.2,5,4,0
2022-04-04,V003,7.34,3.51,372.3,21.7,0,5,0
2022-04-05,V001,7.21,2.06,342.7,22.0,1,1,0
2022-04-05,V002,7.23,2.43,315.3,24.8,1,2,0
2022-04-05,V003,6.94,2.67,320.1,18.6,2,3,0
2022-04-06,V001,7.1,3.5,367.8,22.1,2,0,0
2022-04-06,V002,7.28,1.82,474.1,22.1,1,1,0
2022-04-06,V003,7.24,2.86,416.8,22.6,5,2,0
2022-04-07,V001,7.73,2.69,316.6,19.2,0,2,0
2022-04-07,V002,7.13,2.92,341.5,19.5,1,3,0
2022-04-07,V003,7.11,2.86,396.7,21.7,1,2,0
2022-04-08,V001,7.39,2.8,384.1,26.0,1,3,0
2022-04-08,V002,7.26,2.52,319.0,21.3,2,4,0
2022-04-08,V003,7.34,3.58,284.3,22.5,0,1,0
2022-04-09,V001,7.31,2.6,439.9,23.1,4,5,0
2022-04-09,V002,7.69,1.31,375.4,21.0,3,0,0
2022-04-09,V003,7.12,1.36,309.9,21.5,3,5,0
2022-04-10,V001,7.13,1.4,462.4,22.5,3,5,0
2022-04-10,V002,7.52,3.02,440.4,20.8,3,2,0
2022-04-10,V003,7.31,1.73,321.3,22.4,2,5,0
2022-04-11,V001,7.4,2.07,388.7,21.5,2,4,0
2022-04-11,V002,7.34,3.46,365.0,23.1,1,5,0
2022-04-11,V003,7.18,3.52,445.6,23.9,5,6,0
2022-04-12,V001,7.19,2.38,335.4,21.5,0,2,0
2022-04-12,V002,7.41,2.1,463.9,20.7,2,3,0
2022-04-12,V003,7.18,0.99,310.0,19.0,1,5,0
2022-04-13,V001,7.23,2.09,280.5,20.9,2,1,0
2022-04-13,V002,7.14,3.88,282.2,19.9,2,1,0
2022-04-13,V003,7.18,3.41,260.4,21.0,2,1,0
2022-04-14,V001,7.29,3.45,334.3,23.6,2,2,0
2022-04-14,V002,7.43,1.22,472.0,22.1,2,4,0
2022-04-14,V003,7.17,2.65,272.2,21.3,1,3,0
2022-04-15,V001,7.03,2.25,430.7,21.8,1,3,0
2022-04-15,V002,6.99,3.28,371.4,21.1,0,4,0
2022-04-15,V003,7.31,2.56,295.4,21.1,2,1,0
2022-04-16,V001,7.09,1.09,336.3,24.7,7,3,0
2022-04-16,V002,7.16,1.83,347.0,22.2,2,2,0
2022-04-16,V003,6.92,1.9,304.2,20.4,1,0,0
2022-04-17,V001,7.43,0.99,422.8,24.0,1,7,0
2022-04-17,V002,7.09,3.17,431.4,21.5,1,2,0
2022-04-17,V003,6.78,1.89,309.5,23.0,1,2,0
2022-04-18,V001,7.28,2.42,364.0,18.4,4,1,0
2022-04-18,V002,7.18,2.24,306.3,21.7,2,3,0
2022-04-18,V003,7.14,2.65,290.6,24.1,1,2,0
2022-04-19,V001,7.13,1.71,390.8,20.5,1,1,0
2022-04-19,V002,7.27,0.5,323.6,22.3,1,3,0
2022-04-19,V003,7.14,2.46,280.1,21.5,2,2,0
2022-04-20,V001,7.02,3.52,430.3,19.6,4,2,0
2022-04-20,V002,7.24,1.73,354.4,19.8,0,2,0
2022-04-20,V003,7.55,4.56,320.7,24.4,2,1,0
2022-04-21,V001,7.39,2.76,300.0,19.1,4,5,0
2022-04-21,V002,7.21,1.75,335.7,24.4,5,5,0
2022-04-21,V003,7.25,1.31,308.1,24.0,2,3,0
2022-04-22,V001,7.35,1.87,423.4,21.2,2,7,0
2022-04-22,V002,7.22,2.18,344.3,23.3,0,4,0
2022-04-22,V003,7.0,1.58,294.8,24.8,3,3,0
2022-04-23,V001,7.2,3.28,389.1,21.8,4,3,0
2022-04-23,V002,7.57,2.44,457.4,20.9,4,2,0
2022-04-23,V003,7.6,1.98,364.8,21.4,5,4,0
2022-04-24,V001,7.38,4.19,324.6,22.3,4,3,0
2022-04-24,V002,7.11,2.75,314.8,18.2,1,4,0
2022-04-24,V003,7.01,3.06,353.0,19.7,2,5,0
2022-04-25,V001,7.32,1.22,343.8,22.6,0,0,0
2022-04-25,V002,7.23,2.65,367.2,23.8,2,0,0
2022-04-25,V003,7.0,0.72,297.2,21.3,2,3,0
2022-04-26,V001,7.14,1.64,366.5,23.3,0,3,0
2022-04-26,V002,7.54,2.46,404.6,24.7,1,5,0
2022-04-26,V003,7.12,3.95,297.3,20.0,2,4,0
2022-04-27,V001,7.08,1.67,322.1,24.5,2,3,0
2022-04-27,V002,7.19,2.57,328.5,22.4,2,7,0
2022-04-27,V003,7.23,2.1,360.3,23.7,2,1,0
2022-04-28,V001,7.0,2.71,395.5,18.0,2,4,0
2022-04-28,V002,7.39,1.6,299.2,23.9,2,2,0
2022-04-28,V003,7.36,1.13,287.1,24.2,3,3,0
2022-04-29,V001,6.9,2.64,413.3,20.1,1,2,0
2022-04-29,V002,7.27,2.98,391.6,21.0,3,4,0
2022-04-29,V003,7.36,1.82,329.4,20.6,1,2,0
2022-04-30,V001,7.33,2.83,328.9,23.0,2,3,0
2022-04-30,V002,7.33,2.41,362.2,22.8,2,3,0
2022-04-30,V003,6.89,2.9,382.8,20.9,1,2,0
2022-05-01,V001,7.05,1.68,374.5,22.8,1,5,0
2022-05-01,V002,7.05,2.48,373.3,18.5,1,2,0
2022-05-01,V003,7.08,3.45,322.4,22.5,1,3,0
2022-05-02,V001,7.28,3.09,405.2,20.1,2,4,0
2022-05-02,V002,7.09,2.89,318.8,23.5,2,2,0
2022-05-02,V003,7.18,3.16,471.0,25.2,2,2,0
2022-05-03,V001,7.12,1.84,362.5,24.5,4,3,0
2022-05-03,V002,7.07,2.75,324.4,23.3,1,1,0
2022-05-03,V003,6.79,1.57,420.5,23.2,0,4,0
2022-05-04,V001,7.6,3.86,365.6,22.9,1,3,0
2022-05-04,V002,6.82,2.5,381.9,23.7,1,7,0
2022-05-04,V003,7.1,2.51,329.7,21.2,5,1,0
2022-05-05,V001,7.41,3.44,312.5,25.3,0,0,0
2022-05-05,V002,7.43,2.17,395.5,21.5,2,2,0
2022-05-05,V003,7.13,3.42,299.1,20.1,1,1,0
2022-05-06,V001,7.23,2.13,406.6,24.9,3,0,0
2022-05-06,V002,7.13,2.97,326.8,21.4,4,1,0
2022-05-06,V003,7.5,2.37,264.9,21.3,1,2,0
2022-05-07,V001,7.24,3.25,336.3,19.3,2,2,0
2022-05-07,V002,6.94,1.22,248.2,21.2,2,6,0
2022-05-07,V003,7.28,2.28,434.3,24.8,3,1,0
2022-05-08,V001,7.23,3.44,366.8,22.3,3,3,0
2022-05-08,V002,7.39,3.37,395.0,20.7,1,5,0
2022-05-08,V003,7.33,2.47,402.9,21.9,3,2,0
2022-05-09,V001,7.15,2.74,303.2,22.3,2,1,0
2022-05-09,V002,7.14,2.92,314.6,24.1,1,2,0
2022-05-09,V003,7.0,3.34,300.0,20.9,3,1,0
2022-05-10,V001,7.05,1.95,381.8,22.2,2,3,0
2022-05-10,V002,6.97,3.4,360.8,18.8,1,2,0
2022-05-10,V003,7.11,2.71,406.1,24.5,2,4,0
2022-05-11,V001,7.08,3.17,448.1,23.2,4,1,0
2022-05-11,V002,7.11,2.69,297.2,21.1,3,3,0
2022-05-11,V003,7.39,3.07,386.7,24.0,1,4,0
2022-05-12,V001,7.16,3.39,447.4,22.8,1,2,0
2022-05-12,V002,7.24,2.32,309.6,20.6,2,4,0
2022-05-12,V003,7.31,2.08,393.1,20.8,2,6,0
2022-05-13,V001,7.34,2.68,337.4,21.7,2,2,0
2022-05-13,V002,7.11,2.42,293.5,21.3,2,5,0
2022-05-13,V003,7.22,3.5,347.4,21.4,0,5,0
2022-05-14,V001,7.26,2.09,394.0,22.6,1,2,0
2022-05-14,V002,7.17,3.37,399.1,18.3,1,3,0
2022-05-14,V003,7.19,2.54,375.3,24.5,5,3,0
2022-05-15,V001,7.02,1.83,227.7,21.2,4,1,0
2022-05-15,V002,7.2,1.35,343.1,22.0,2,2,0
2022-05-15,V003,7.17,3.49,349.4,20.2,1,1,0
2022-05-16,V001,7.12,2.56,317.4,21.5,1,3,0
2022-05-16,V002,7.15,2.33,365.0,22.8,0,2,0
2022-05-16,V003,7.43,1.17,385.9,19.7,2,1,0
2022-05-17,V001,7.26,3.21,348.5,19.7,1,4,0
2022-05-17,V002,7.25,1.8,291.5,21.9,4,3,0
2022-05-17,V003,6.81,1.97,409.7,22.5,1,3,0
2022-05-18,V001,7.66,0.79,401.6,23.2,3,6,0
2022-05-18,V002,7.39,1.18,378.4,20.8,5,5,0
2022-05-18,V003,7.06,2.52,351.1,25.5,3,2,0
2022-05-19,V001,7.14,3.99,347.3,24.0,3,3,0
2022-05-19,V002,7.11,1.61,347.0,21.3,4,4,0
2022-05-19,V003,7.3,3.19,341.4,20.7,2,4,0
2022-05-20,V001,7.09,3.12,358.3,20.3,2,1,0
2022-05-20,V002,7.21,1.84,326.7,21.1,3,6,0
2022-05-20,V003,7.42,2.8,293.5,25.2,4,0,0
2022-05-21,V001,7.11,1.36,334.1,21.0,1,4,0
2022-05-21,V002,7.23,2.78,322.4,21.8,2,1,0
2022-05-21,V003,7.13,1.93,375.7,21.4,2,5,0
2022-05-22,V001,7.3,1.83,387.1,27.4,1,2,0
2022-05-22,V002,7.1,2.43,298.4,20.5,2,2,0
2022-05-22,V003,7.65,3.04,396.0,22.2,0,0,0
2022-05-23,V001,7.25,2.63,357.5,25.6,3,1,0
2022-05-23,V002,7.12,2.31,296.5,23.2,0,5,0
2022-05-23,V003,6.98,3.21,318.1,25.7,5,1,0
2022-05-24,V001,7.36,1.64,327.3,23.3,2,0,0
2022-05-24,V002,7.27,3.24,426.1,23.0,0,1,0
2022-05-24,V003,6.97,2.79,365.8,22.1,0,3,0
2022-05-25,V001,7.22,2.34,435.9,25.4,4,3,0
2022-05-25,V002,7.15,2.89,415.5,21.9,6,4,0
2022-05-25,V003,7.1,2.59,392.9,21.7,2,3,0
2022-05-26,V001,7.15,2.09,337.0,22.1,1,4,0
2022-05-26,V002,7.29,1.21,352.7,23.7,0,0,0
2022-05-26,V003,7.02,1.92,369.2,20.1,1,4,0
2022-05-27,V001,6.86,3.53,328.7,19.8,6,5,0
2022-05-27,V002,6.81,3.23,441.5,22.0,2,3,0
2022-05-27,V003,7.28,2.46,434.5,20.3,4,1,0
2022-05-28,V001,7.27,2.04,371.1,22.2,2,7,0
2022-05-28,V002,6.93,1.71,327.8,20.5,2,4,0
2022-05-28,V003,7.21,1.99,308.9,21.1,0,3,0
2022-05-29,V001,7.31,3.66,279.1,22.7,2,4,0
2022-05-29,V002,7.35,3.16,336.0,22.4,0,4,0
2022-05-29,V003,7.46,2.44,372.0,22.4,1,3,0
2022-05-30,V001,7.29,2.34,434.2,17.9,2,1,0
2022-05-30,V002,7.08,2.86,311.6,19.5,3,1,0
2022-05-30,V003,7.29,1.55,265.3,19.1,7,5,0
2022-05-31,V001,7.37,3.78,471.2,21.2,3,2,0
2022-05-31,V002,7.03,3.17,389.6,20.4,2,4,0
2022-05-31,V003,7.19,3.41,357.6,21.1,2,5,0
2022-06-01,V001,6.82,4.54,277.9,27.1,2,1,0
2022-06-01,V002,7.16,2.81,369.8,30.2,3,7,0
2022-06-01,V003,7.17,4.98,321.2,30.8,7,9,0
2022-06-02,V001,7.12,3.43,333.7,32.1,5,5,0
2022-06-02,V002,7.04,3.48,308.8,28.0,3,5,0
2022-06-02,V003,7.18,4.04,411.5,23.4,7,8,0
2022-06-03,V001,7.49,4.88,364.2,28.0,2,6,0
2022-06-03,V002,6.66,3.89,447.1,29.6,4,6,0
2022-06-03,V003,7.14,3.53,354.0,27.7,2,8,0
2022-06-04,V001,7.17,2.97,337.0,26.6,3,5,0
2022-06-04,V002,7.26,4.75,434.5,27.4,4,9,0
2022-06-04,V003,7.18,4.81,406.9,28.7,4,3,0
2022-06-05,V001,7.42,5.29,329.5,26.0,3,11,1
2022-06-05,V002,6.97,5.5,343.0,29.3,1,5,0
2022-06-05,V003,7.28,4.98,303.8,25.9,6,5,0
2022-06-06,V001,7.51,3.88,324.1,29.3,3,10,0
2022-06-06,V002,7.23,3.44,272.4,28.7,3,6,0
2022-06-06,V003,7.03,4.32,400.3,30.5,3,10,0
2022-06-07,V001,7.34,4.86,320.6,21.8,4,9,0
2022-06-07,V002,7.21,4.11,311.8,27.2,3,6,0
2022-06-07,V003,7.14,5.57,303.3,29.3,2,4,0
2022-06-08,V001,7.49,4.76,415.8,25.8,2,5,0
2022-06-08,V002,7.18,5.61,307.2,28.5,2,6,0
2022-06-08,V003,6.94,4.76,309.5,28.8,9,6,0
2022-06-09,V001,7.12,4.13,392.1,28.6,3,7,0
2022-06-09,V002,7.1,5.67,335.1,27.8,4,3,0
2022-06-09,V003,7.18,6.09,321.4,27.5,3,8,1
2022-06-10,V001,7.24,4.37,341.7,28.1,8,3,0
2022-06-10,V002,7.1,4.76,398.5,28.9,4,6,0
2022-06-10,V003,7.48,4.91,414.2,30.1,4,6,0
2022-06-11,V001,7.45,4.66,305.2,29.5,6,6,0
2022-06-11,V002,6.67,4.98,384.9,29.2,9,9,0
2022-06-11,V003,7.05,4.84,343.1,30.3,4,6,0
2022-06-12,V001,7.02,3.87,403.5,28.8,5,9,0
2022-06-12,V002,7.2,3.89,326.9,28.3,3,11,0
2022-06-12,V003,7.59,4.76,352.5,29.4,5,7,0
2022-06-13,V001,6.99,5.52,297.9,28.7,5,5,1
2022-06-13,V002,6.9,4.82,418.7,31.2,1,10,0
2022-06-13,V003,7.09,3.59,378.6,26.7,3,7,0
2022-06-14,V001,7.22,6.46,340.3,27.5,1,6,0
2022-06-14,V002,7.12,5.22,319.5,32.1,5,7,1
2022-06-14,V003,7.26,4.46,317.9,25.5,7,4,0
2022-06-15,V001,7.06,4.69,364.8,26.8,6,9,0
2022-06-15,V002,6.97,5.11,387.5,29.8,0,7,0
2022-06-15,V003,6.97,4.63,372.7,27.4,4,2,0
2022-06-16,V001,7.28,4.13,387.7,26.7,7,2,0
2022-06-16,V002,7.29,5.07,348.4,29.3,2,4,0
2022-06-16,V003,7.25,5.11,397.9,29.9,3,3,0
2022-06-17,V001,7.21,4.21,364.4,30.8,1,3,0
2022-06-17,V002,7.18,5.43,354.9,32.6,1,9,1
2022-06-17,V003,7.02,3.37,418.0,29.4,6,3,0
2022-06-18,V001,7.31,4.03,253.2,32.5,5,3,0
2022-06-18,V002,6.8,3.79,397.0,27.5,1,5,0
2022-06-18,V003,6.89,4.65,323.0,29.0,3,10,0
2022-06-19,V001,7.42,3.23,418.5,25.5,8,6,0
2022-06-19,V002,6.93,3.15,353.5,27.8,3,4,0
2022-06-19,V003,7.53,3.0,334.5,26.6,2,4,0
2022-06-20,V001,7.46,3.46,431.5,27.3,3,8,0
2022-06-20,V002,7.05,4.41,260.3,30.0,6,8,0
2022-06-20,V003,7.38,5.44,412.4,27.9,3,6,1
2022-06-21,V001,7.14,5.33,328.6,27.2,2,3,0
2022-06-21,V002,7.26,4.01,286.5,27.1,1,5,0
2022-06-21,V003,6.73,4.14,357.0,31.5,7,6,0
2022-06-22,V001,7.19,3.83,362.2,26.2,8,7,0
2022-06-22,V002,7.06,4.47,386.1,29.5,2,2,0
2022-06-22,V003,7.38,4.8,277.3,28.1,2,7,0
2022-06-23,V001,7.43,4.0,406.6,25.5,3,4,0
2022-06-23,V002,7.34,4.03,378.2,26.3,2,10,0
2022-06-23,V003,7.06,5.24,276.9,26.7,6,7,1
2022-06-24,V001,6.88,5.34,383.0,28.4,0,7,0
2022-06-24,V002,7.46,4.39,339.9,27.7,5,6,0
2022-06-24,V003,7.29,3.84,404.7,31.8,3,5,0
2022-06-25,V001,7.34,4.3,333.6,28.5,3,5,0
2022-06-25,V002,7.28,3.82,419.4,30.1,4,5,0
2022-06-25,V003,7.17,2.45,396.0,29.0,4,4,0
2022-06-26,V001,7.47,3.6,320.6,27.2,3,4,0
2022-06-26,V002,6.98,4.61,268.8,31.0,2,7,0
2022-06-26,V003,7.5,4.55,406.3,26.6,4,6,0
2022-06-27,V001,7.29,5.34,350.3,28.3,8,3,1
2022-06-27,V002,7.25,3.61,334.2,32.4,2,3,0
2022-06-27,V003,7.48,4.1,341.2,28.6,3,4,0
2022-06-28,V001,7.1,3.26,439.1,27.9,9,3,0
2022-06-28,V002,7.12,2.79,333.8,23.8,6,8,0
2022-06-28,V003,7.16,5.08,316.2,26.3,8,5,1
2022-06-29,V001,7.25,3.69,365.9,28.5,5,5,0
2022-06-29,V002,7.16,3.7,308.7,30.2,3,8,0
2022-06-29,V003,6.93,4.67,367.4,26.1,4,13,0
2022-06-30,V001,7.09,4.3,424.2,27.8,4,5,0
2022-06-30,V002,7.51,3.83,349.6,32.1,4,5,0
2022-06-30,V003,7.23,3.86,301.7,27.9,1,5,0
2022-07-01,V001,7.35,5.74,412.4,28.5,1,4,0
2022-07-01,V002,7.08,5.87,380.1,25.6,2,3,0
2022-07-01,V003,7.14,5.96,377.8,28.2,6,3,1
2022-07-02,V001,7.15,5.43,292.7,28.6,0,4,0
2022-07-02,V002,7.19,4.8,268.0,27.2,2,11,0
2022-07-02,V003,7.14,4.16,262.7,31.4,4,7,0
2022-07-03,V001,7.07,4.45,375.0,28.9,3,5,0
2022-07-03,V002,7.16,4.69,353.6,29.9,9,5,0
2022-07-03,V003,6.94,3.95,289.1,25.0,5,10,0
2022-07-04,V001,7.26,4.32,330.7,31.6,2,3,0
2022-07-04,V002,7.39,3.59,441.8,27.8,5,5,0
2022-07-04,V003,7.36,4.79,387.7,25.5,4,7,0
2022-07-05,V001,7.33,4.97,327.0,30.3,2,3,0
2022-07-05,V002,7.04,5.04,345.0,27.7,3,5,0
2022-07-05,V003,7.17,4.51,348.4,26.1,2,5,0
2022-07-06,V001,7.65,5.26,402.0,23.6,5,10,1
2022-07-06,V002,7.19,3.4,327.6,28.1,2,4,0
2022-07-06,V003,7.38,3.49,361.1,26.8,6,1,0
2022-07-07,V001,7.0,3.02,341.3,28.6,3,8,0
2022-07-07,V002,7.54,4.8,394.5,26.3,7,7,0
2022-07-07,V003,7.18,4.7,336.7,26.7,7,10,0
2022-07-08,V001,7.44,3.54,353.8,26.5,3,6,0
2022-07-08,V002,7.11,6.93,251.0,28.6,3,8,1
2022-07-08,V003,7.15,4.44,308.9,24.8,3,4,0
2022-07-09,V001,7.5,3.65,355.5,26.2,2,9,0
2022-07-09,V002,7.22,2.82,386.5,28.4,0,6,0
2022-07-09,V003,7.07,4.28,221.8,29.5,2,8,0
2022-07-10,V001,6.98,4.22,299.0,30.5,2,2,0
2022-07-10,V002,7.19,7.15,387.7,27.5,5,8,1
2022-07-10,V003,7.38,4.3,424.2,25.4,8,5,0
2022-07-11,V001,7.26,4.2,267.6,24.5,6,8,0
2022-07-11,V002,7.39,4.97,329.9,29.8,2,10,0
2022-07-11,V003,6.84,5.35,472.5,27.8,0,3,0
2022-07-12,V001,6.82,3.97,426.5,25.0,5,5,0
2022-07-12,V002,6.78,3.99,401.4,26.2,6,6,0
2022-07-12,V003,7.42,5.34,378.1,30.3,3,7,1
2022-07-13,V001,7.2,4.81,406.0,26.5,3,4,0
2022-07-13,V002,7.34,4.08,382.1,32.1,2,5,0
2022-07-13,V003,7.13,4.9,442.2,32.6,5,7,0
2022-07-14,V001,7.22,4.88,365.4,26.4,2,5,0
2022-07-14,V002,6.83,5.3,286.2,29.2,8,6,1
2022-07-14,V003,7.32,4.87,282.1,27.9,3,7,0
2022-07-15,V001,7.13,4.45,386.7,31.9,5,11,0
2022-07-15,V002,7.27,4.35,403.1,31.2,5,5,0
2022-07-15,V003,7.49,4.19,313.7,27.0,4,6,0
2022-07-16,V001,7.1,5.2,418.6,27.2,4,6,1
2022-07-16,V002,7.15,5.16,405.0,23.0,8,1,1
2022-07-16,V003,7.34,3.98,390.2,30.1,3,9,0
2022-07-17,V001,6.85,3.86,357.1,28.0,4,3,0
2022-07-17,V002,6.98,5.89,295.1,30.6,3,5,0
2022-07-17,V003,7.17,4.15,315.6,26.4,2,6,0
2022-07-18,V001,7.36,4.92,364.5,27.0,3,9,0
2022-07-18,V002,7.24,4.37,375.4,29.2,4,5,0
2022-07-18,V003,7.06,3.55,228.5,33.1,4,12,0
2022-07-19,V001,7.35,5.25,393.4,27.9,8,2,1
2022-07-19,V002,7.49,5.2,353.4,28.7,5,6,1
2022-07-19,V003,7.09,4.39,212.6,30.5,4,7,0
2022-07-20,V001,7.14,4.79,351.5,29.1,2,7,0
2022-07-20,V002,7.43,4.67,333.4,27.1,6,10,0
2022-07-20,V003,7.48,4.68,390.8,24.0,3,5,0
2022-07-21,V001,7.14,3.54,320.8,28.8,3,4,0
2022-07-21,V002,6.83,5.12,321.9,27.8,2,2,0
2022-07-21,V003,7.3,4.64,393.4,29.3,1,8,0
2022-07-22,V001,7.3,2.15,297.1,27.2,6,6,0
2022-07-22,V002,7.24,4.61,395.8,26.3,4,8,0
2022-07-22,V003,6.84,4.05,287.9,31.2,4,5,0
2022-07-23,V001,7.25,4.9,382.9,31.9,7,4,0
2022-07-23,V002,6.9,5.29,416.6,27.3,3,4,0
2022-07-23,V003,7.28,3.9,285.2,32.1,0,3,0
2022-07-24,V001,6.99,6.24,438.5,27.5,3,8,1
2022-07-24,V002,7.21,3.65,437.8,28.7,4,5,0
2022-07-24,V003,7.09,4.41,348.6,27.2,1,6,0
2022-07-25,V001,7.17,3.65,405.9,27.8,5,10,0
2022-07-25,V002,6.83,5.33,385.2,28.9,3,5,0
2022-07-25,V003,7.37,4.25,389.9,27.3,1,7,0
2022-07-26,V001,7.29,4.72,391.3,26.7,7,7,0
2022-07-26,V002,7.04,4.54,389.3,30.0,2,2,0
2022-07-26,V003,6.82,4.78,335.9,28.9,5,6,0
2022-07-27,V001,7.13,4.78,351.0,28.5,2,9,0
2022-07-27,V002,6.96,4.94,287.0,27.2,2,3,0
2022-07-27,V003,7.3,4.29,294.5,25.5,4,4,0
2022-07-28,V001,7.3,5.21,394.5,29.5,4,4,0
2022-07-28,V002,7.17,3.93,378.7,28.0,3,7,0
2022-07-28,V003,7.02,5.19,394.9,26.6,4,7,1
2022-07-29,V001,7.37,4.9,313.4,29.6,4,7,0
2022-07-29,V002,7.14,5.62,359.0,27.1,6,5,1
2022-07-29,V003,7.01,4.51,363.4,27.3,3,6,0
2022-07-30,V001,6.96,4.46,430.5,28.6,5,8,0
2022-07-30,V002,7.57,5.35,389.7,27.7,5,9,1
2022-07-30,V003,7.36,3.39,402.4,31.4,5,3,0
2022-07-31,V001,7.22,5.56,383.0,28.9,1,11,1
2022-07-31,V002,7.29,3.6,300.0,29.6,3,8,0
2022-07-31,V003,7.61,6.68,385.6,29.8,4,4,0
2022-08-01,V001,7.19,4.29,242.6,25.0,4,7,0
2022-08-01,V002,7.37,5.79,407.7,32.0,5,11,1
2022-08-01,V003,6.83,4.35,361.3,26.4,4,5,0
2022-08-02,V001,6.88,4.69,324.1,24.3,1,7,0
2022-08-02,V002,7.4,5.29,302.5,30.5,7,7,1
2022-08-02,V003,7.14,5.79,338.0,31.2,4,3,0
2022-08-03,V001,7.06,4.84,379.4,30.0,3,8,0
2022-08-03,V002,6.81,4.89,350.9,28.7,10,7,0
